지역명,규모구분,연도,월,분양가격(㎡),date
충북,전용면적 60㎡초과 85㎡이하,2018,4,2631,201804
충북,전용면적 85㎡초과 102㎡이하,2018,4,2671,201804
충북,전용면적 102㎡초과,2018,4,2680,201804
충남,전체,2018,4,2394,201804
충남,전용면적 60㎡이하,2018,4,2421,201804
충남,전용면적 60㎡초과 85㎡이하,2018,4,2409,201804
충남,전용면적 85㎡초과 102㎡이하,2018,4,,201804
충남,전용면적 102㎡초과,2018,4,2283,201804
전북,전체,2018,4,2317,201804
전북,전용면적 60㎡이하,2018,4,2602,201804
전북,전용면적 60㎡초과 85㎡이하,2018,4,2292,201804
전북,전용면적 85㎡초과 102㎡이하,2018,4,2636,201804
전북,전용면적 102㎡초과,2018,4,2794,201804
전남,전체,2018,4,2355,201804
전남,전용면적 60㎡이하,2018,4,2228,201804
전남,전용면적 60㎡초과 85㎡이하,2018,4,2345,201804
전남,전용면적 85㎡초과 102㎡이하,2018,4,2627,201804
전남,전용면적 102㎡초과,2018,4,2469,201804
경북,전체,2018,4,2440,201804
경북,전용면적 60㎡이하,2018,4,2471,201804
경북,전용면적 60㎡초과 85㎡이하,2018,4,2422,201804
경북,전용면적 85㎡초과 102㎡이하,2018,4,,201804
경북,전용면적 102㎡초과,2018,4,2788,201804
경남,전체,2018,4,2690,201804
경남,전용면적 60㎡이하,2018,4,2738,201804
경남,전용면적 60㎡초과 85㎡이하,2018,4,2669,201804
경남,전용면적 85㎡초과 102㎡이하,2018,4,2857,201804
경남,전용면적 102㎡초과,2018,4,2862,201804
제주,전체,2018,4,3925,201804
제주,전용면적 60㎡이하,2018,4,5462,201804
제주,전용면적 60㎡초과 85㎡이하,2018,4,3639,201804
제주,전용면적 85㎡초과 102㎡이하,2018,4,,201804
제주,전용면적 102㎡초과,2018,4,3029,201804
서울,전체,2018,5,6919,201805
서울,전용면적 60㎡이하,2018,5,7318,201805
서울,전용면적 60㎡초과 85㎡이하,2018,5,6630,201805
서울,전용면적 85㎡초과 102㎡이하,2018,5,8098,201805
서울,전용면적 102㎡초과,2018,5,7252,201805
인천,전체,2018,5,3436,201805
인천,전용면적 60㎡이하,2018,5,3454,201805
인천,전용면적 60㎡초과 85㎡이하,2018,5,3567,201805
인천,전용면적 85㎡초과 102㎡이하,2018,5,3470,201805
인천,전용면적 102㎡초과,2018,5,4835,201805
경기,전체,2018,5,3987,201805
경기,전용면적 60㎡이하,2018,5,4425,201805
경기,전용면적 60㎡초과 85㎡이하,2018,5,3994,201805
경기,전용면적 85㎡초과 102㎡이하,2018,5,4445,201805
경기,전용면적 102㎡초과,2018,5,4517,201805
부산,전체,2018,5,3853,201805
부산,전용면적 60㎡이하,2018,5,3704,201805
부산,전용면적 60㎡초과 85㎡이하,2018,5,3822,201805
부산,전용면적 85㎡초과 102㎡이하,2018,5,3705,201805
부산,전용면적 102㎡초과,2018,5,3840,201805
대구,전체,2018,5,3651,201805
대구,전용면적 60㎡이하,2018,5,3634,201805
대구,전용면적 60㎡초과 85㎡이하,2018,5,3646,201805
대구,전용면적 85㎡초과 102㎡이하,2018,5,3012,201805
대구,전용면적 102㎡초과,2018,5,4539,201805
광주,전체,2018,5,2906,201805
광주,전용면적 60㎡이하,2018,5,2776,201805
광주,전용면적 60㎡초과 85㎡이하,2018,5,2911,201805
광주,전용면적 85㎡초과 102㎡이하,2018,5,,201805
광주,전용면적 102㎡초과,2018,5,2453,201805
대전,전체,2018,5,2972,201805
대전,전용면적 60㎡이하,2018,5,2498,201805
대전,전용면적 60㎡초과 85㎡이하,2018,5,2977,201805
대전,전용면적 85㎡초과 102㎡이하,2018,5,3067,201805
대전,전용면적 102㎡초과,2018,5,,201805
울산,전체,2018,5,3174,201805
울산,전용면적 60㎡이하,2018,5,,201805
울산,전용면적 60㎡초과 85㎡이하,2018,5,3174,201805
울산,전용면적 85㎡초과 102㎡이하,2018,5,,201805
울산,전용면적 102㎡초과,2018,5,,201805
세종,전체,2018,5,3131,201805
세종,전용면적 60㎡이하,2018,5,3064,201805
세종,전용면적 60㎡초과 85㎡이하,2018,5,3147,201805
세종,전용면적 85㎡초과 102㎡이하,2018,5,3138,201805
세종,전용면적 102㎡초과,2018,5,3135,201805
강원,전체,2018,5,2289,201805
강원,전용면적 60㎡이하,2018,5,2269,201805
강원,전용면적 60㎡초과 85㎡이하,2018,5,2280,201805
강원,전용면적 85㎡초과 102㎡이하,2018,5,2864,201805
강원,전용면적 102㎡초과,2018,5,2631,201805
충북,전체,2018,5,2636,201805
충북,전용면적 60㎡이하,2018,5,2348,201805
충북,전용면적 60㎡초과 85㎡이하,2018,5,2636,201805
충북,전용면적 85㎡초과 102㎡이하,2018,5,2725,201805
충북,전용면적 102㎡초과,2018,5,2683,201805
충남,전체,2018,5,2453,201805
충남,전용면적 60㎡이하,2018,5,2416,201805
충남,전용면적 60㎡초과 85㎡이하,2018,5,2465,201805
충남,전용면적 85㎡초과 102㎡이하,2018,5,,201805
충남,전용면적 102㎡초과,2018,5,2537,201805
전북,전체,2018,5,2326,201805
전북,전용면적 60㎡이하,2018,5,2664,201805
전북,전용면적 60㎡초과 85㎡이하,2018,5,2300,201805
전북,전용면적 85㎡초과 102㎡이하,2018,5,2636,201805
전북,전용면적 102㎡초과,2018,5,2794,201805
전남,전체,2018,5,2356,201805
전남,전용면적 60㎡이하,2018,5,2228,201805
전남,전용면적 60㎡초과 85㎡이하,2018,5,2346,201805
전남,전용면적 85㎡초과 102㎡이하,2018,5,2627,201805
전남,전용면적 102㎡초과,2018,5,2469,201805
경북,전체,2018,5,2628,201805
경북,전용면적 60㎡이하,2018,5,2471,201805
경북,전용면적 60㎡초과 85㎡이하,2018,5,2611,201805
경북,전용면적 85㎡초과 102㎡이하,2018,5,,201805
경북,전용면적 102㎡초과,2018,5,2864,201805
경남,전체,2018,5,2695,201805
경남,전용면적 60㎡이하,2018,5,2738,201805
경남,전용면적 60㎡초과 85㎡이하,2018,5,2673,201805
경남,전용면적 85㎡초과 102㎡이하,2018,5,2857,201805
경남,전용면적 102㎡초과,2018,5,2862,201805
제주,전체,2018,5,3925,201805
제주,전용면적 60㎡이하,2018,5,5462,201805
제주,전용면적 60㎡초과 85㎡이하,2018,5,3639,201805
제주,전용면적 85㎡초과 102㎡이하,2018,5,,201805
제주,전용면적 102㎡초과,2018,5,3029,201805
서울,전체,2018,6,6694,201806
서울,전용면적 60㎡이하,2018,6,7232,201806
서울,전용면적 60㎡초과 85㎡이하,2018,6,6739,201806
서울,전용면적 85㎡초과 102㎡이하,2018,6,7591,201806
서울,전용면적 102㎡초과,2018,6,6905,201806
인천,전체,2018,6,3372,201806
인천,전용면적 60㎡이하,2018,6,3454,201806
인천,전용면적 60㎡초과 85㎡이하,2018,6,3537,201806
인천,전용면적 85㎡초과 102㎡이하,2018,6,3229,201806
인천,전용면적 102㎡초과,2018,6,,201806
경기,전체,2018,6,3927,201806
경기,전용면적 60㎡이하,2018,6,4501,201806
경기,전용면적 60㎡초과 85㎡이하,2018,6,3926,201806
경기,전용면적 85㎡초과 102㎡이하,2018,6,4565,201806
경기,전용면적 102㎡초과,2018,6,4330,201806
부산,전체,2018,6,3884,201806
부산,전용면적 60㎡이하,2018,6,3737,201806
부산,전용면적 60㎡초과 85㎡이하,2018,6,3873,201806
부산,전용면적 85㎡초과 102㎡이하,2018,6,3705,201806
부산,전용면적 102㎡초과,2018,6,3844,201806
대구,전체,2018,6,3669,201806
대구,전용면적 60㎡이하,2018,6,3669,201806
대구,전용면적 60㎡초과 85㎡이하,2018,6,3665,201806
대구,전용면적 85㎡초과 102㎡이하,2018,6,3012,201806
대구,전용면적 102㎡초과,2018,6,4430,201806
광주,전체,2018,6,3000,201806
광주,전용면적 60㎡이하,2018,6,2776,201806
광주,전용면적 60㎡초과 85㎡이하,2018,6,3004,201806
광주,전용면적 85㎡초과 102㎡이하,2018,6,,201806
광주,전용면적 102㎡초과,2018,6,2453,201806
대전,전체,2018,6,2972,201806
대전,전용면적 60㎡이하,2018,6,2498,201806
대전,전용면적 60㎡초과 85㎡이하,2018,6,2977,201806
대전,전용면적 85㎡초과 102㎡이하,2018,6,3067,201806
대전,전용면적 102㎡초과,2018,6,,201806
울산,전체,2018,6,3125,201806
울산,전용면적 60㎡이하,2018,6,,201806
울산,전용면적 60㎡초과 85㎡이하,2018,6,3125,201806
울산,전용면적 85㎡초과 102㎡이하,2018,6,,201806
울산,전용면적 102㎡초과,2018,6,,201806
세종,전체,2018,6,3131,201806
세종,전용면적 60㎡이하,2018,6,3064,201806
세종,전용면적 60㎡초과 85㎡이하,2018,6,3147,201806
세종,전용면적 85㎡초과 102㎡이하,2018,6,3138,201806
세종,전용면적 102㎡초과,2018,6,3135,201806
강원,전체,2018,6,2292,201806
강원,전용면적 60㎡이하,2018,6,2282,201806
강원,전용면적 60㎡초과 85㎡이하,2018,6,2287,201806
강원,전용면적 85㎡초과 102㎡이하,2018,6,2864,201806
강원,전용면적 102㎡초과,2018,6,2592,201806
충북,전체,2018,6,2386,201806
충북,전용면적 60㎡이하,2018,6,2286,201806
충북,전용면적 60㎡초과 85㎡이하,2018,6,2382,201806
충북,전용면적 85㎡초과 102㎡이하,2018,6,2725,201806
충북,전용면적 102㎡초과,2018,6,2773,201806
충남,전체,2018,6,2467,201806
충남,전용면적 60㎡이하,2018,6,2452,201806
충남,전용면적 60㎡초과 85㎡이하,2018,6,2467,201806
충남,전용면적 85㎡초과 102㎡이하,2018,6,2657,201806
충남,전용면적 102㎡초과,2018,6,2580,201806
전북,전체,2018,6,2326,201806
전북,전용면적 60㎡이하,2018,6,2664,201806
전북,전용면적 60㎡초과 85㎡이하,2018,6,2300,201806
전북,전용면적 85㎡초과 102㎡이하,2018,6,2636,201806
전북,전용면적 102㎡초과,2018,6,2794,201806
전남,전체,2018,6,2356,201806
전남,전용면적 60㎡이하,2018,6,2228,201806
전남,전용면적 60㎡초과 85㎡이하,2018,6,2346,201806
전남,전용면적 85㎡초과 102㎡이하,2018,6,2627,201806
전남,전용면적 102㎡초과,2018,6,2469,201806
경북,전체,2018,6,2631,201806
경북,전용면적 60㎡이하,2018,6,2471,201806
경북,전용면적 60㎡초과 85㎡이하,2018,6,2614,201806
경북,전용면적 85㎡초과 102㎡이하,2018,6,,201806
경북,전용면적 102㎡초과,2018,6,2903,201806
경남,전체,2018,6,2695,201806
경남,전용면적 60㎡이하,2018,6,2744,201806
경남,전용면적 60㎡초과 85㎡이하,2018,6,2673,201806
경남,전용면적 85㎡초과 102㎡이하,2018,6,2857,201806
경남,전용면적 102㎡초과,2018,6,2862,201806
제주,전체,2018,6,3925,201806
제주,전용면적 60㎡이하,2018,6,5462,201806
제주,전용면적 60㎡초과 85㎡이하,2018,6,3639,201806
제주,전용면적 85㎡초과 102㎡이하,2018,6,,201806
제주,전용면적 102㎡초과,2018,6,3029,201806
서울,전체,2018,7,6820,201807
서울,전용면적 60㎡이하,2018,7,7360,201807
서울,전용면적 60㎡초과 85㎡이하,2018,7,6910,201807
서울,전용면적 85㎡초과 102㎡이하,2018,7,7591,201807
서울,전용면적 102㎡초과,2018,7,6914,201807
인천,전체,2018,7,3372,201807
인천,전용면적 60㎡이하,2018,7,3454,201807
인천,전용면적 60㎡초과 85㎡이하,2018,7,3537,201807
인천,전용면적 85㎡초과 102㎡이하,2018,7,3229,201807
인천,전용면적 102㎡초과,2018,7,,201807
경기,전체,2018,7,3952,201807
경기,전용면적 60㎡이하,2018,7,4578,201807
경기,전용면적 60㎡초과 85㎡이하,2018,7,3943,201807
경기,전용면적 85㎡초과 102㎡이하,2018,7,4662,201807
경기,전용면적 102㎡초과,2018,7,4573,201807
부산,전체,2018,7,3950,201807
부산,전용면적 60㎡이하,2018,7,3734,201807
부산,전용면적 60㎡초과 85㎡이하,2018,7,3933,201807
부산,전용면적 85㎡초과 102㎡이하,2018,7,4004,201807
부산,전용면적 102㎡초과,2018,7,3875,201807
대구,전체,2018,7,3712,201807
대구,전용면적 60㎡이하,2018,7,3722,201807
대구,전용면적 60㎡초과 85㎡이하,2018,7,3716,201807
대구,전용면적 85㎡초과 102㎡이하,2018,7,3577,201807
대구,전용면적 102㎡초과,2018,7,4040,201807
광주,전체,2018,7,2935,201807
광주,전용면적 60㎡이하,2018,7,2776,201807
광주,전용면적 60㎡초과 85㎡이하,2018,7,2939,201807
광주,전용면적 85㎡초과 102㎡이하,2018,7,,201807
광주,전용면적 102㎡초과,2018,7,2453,201807
대전,전체,2018,7,2939,201807
대전,전용면적 60㎡이하,2018,7,2498,201807
대전,전용면적 60㎡초과 85㎡이하,2018,7,2946,201807
대전,전용면적 85㎡초과 102㎡이하,2018,7,,201807
대전,전용면적 102㎡초과,2018,7,,201807
울산,전체,2018,7,3125,201807
울산,전용면적 60㎡이하,2018,7,,201807
울산,전용면적 60㎡초과 85㎡이하,2018,7,3125,201807
울산,전용면적 85㎡초과 102㎡이하,2018,7,,201807
울산,전용면적 102㎡초과,2018,7,,201807
세종,전체,2018,7,3131,201807
세종,전용면적 60㎡이하,2018,7,3064,201807
세종,전용면적 60㎡초과 85㎡이하,2018,7,3147,201807
세종,전용면적 85㎡초과 102㎡이하,2018,7,3138,201807
세종,전용면적 102㎡초과,2018,7,3135,201807
강원,전체,2018,7,2312,201807
강원,전용면적 60㎡이하,2018,7,2284,201807
강원,전용면적 60㎡초과 85㎡이하,2018,7,2309,201807
강원,전용면적 85㎡초과 102㎡이하,2018,7,2864,201807
강원,전용면적 102㎡초과,2018,7,2665,201807
충북,전체,2018,7,2390,201807
충북,전용면적 60㎡이하,2018,7,2286,201807
충북,전용면적 60㎡초과 85㎡이하,2018,7,2386,201807
충북,전용면적 85㎡초과 102㎡이하,2018,7,2725,201807
충북,전용면적 102㎡초과,2018,7,2719,201807
충남,전체,2018,7,2467,201807
충남,전용면적 60㎡이하,2018,7,2452,201807
충남,전용면적 60㎡초과 85㎡이하,2018,7,2467,201807
충남,전용면적 85㎡초과 102㎡이하,2018,7,2657,201807
충남,전용면적 102㎡초과,2018,7,2580,201807
전북,전체,2018,7,2333,201807
전북,전용면적 60㎡이하,2018,7,2655,201807
전북,전용면적 60㎡초과 85㎡이하,2018,7,2306,201807
전북,전용면적 85㎡초과 102㎡이하,2018,7,2636,201807
전북,전용면적 102㎡초과,2018,7,2850,201807
전남,전체,2018,7,2357,201807
전남,전용면적 60㎡이하,2018,7,2228,201807
전남,전용면적 60㎡초과 85㎡이하,2018,7,2348,201807
전남,전용면적 85㎡초과 102㎡이하,2018,7,2627,201807
전남,전용면적 102㎡초과,2018,7,2469,201807
경북,전체,2018,7,2674,201807
경북,전용면적 60㎡이하,2018,7,2471,201807
경북,전용면적 60㎡초과 85㎡이하,2018,7,2654,201807
경북,전용면적 85㎡초과 102㎡이하,2018,7,,201807
경북,전용면적 102㎡초과,2018,7,2903,201807
경남,전체,2018,7,2696,201807
경남,전용면적 60㎡이하,2018,7,2748,201807
경남,전용면적 60㎡초과 85㎡이하,2018,7,2673,201807
경남,전용면적 85㎡초과 102㎡이하,2018,7,2857,201807
경남,전용면적 102㎡초과,2018,7,2839,201807
제주,전체,2018,7,3334,201807
제주,전용면적 60㎡이하,2018,7,,201807
제주,전용면적 60㎡초과 85㎡이하,2018,7,3356,201807
제주,전용면적 85㎡초과 102㎡이하,2018,7,3226,201807
제주,전용면적 102㎡초과,2018,7,2990,201807
서울,전체,2018,8,6731,201808
서울,전용면적 60㎡이하,2018,8,7117,201808
서울,전용면적 60㎡초과 85㎡이하,2018,8,6806,201808
서울,전용면적 85㎡초과 102㎡이하,2018,8,6652,201808
서울,전용면적 102㎡초과,2018,8,6477,201808
인천,전체,2018,8,3343,201808
인천,전용면적 60㎡이하,2018,8,3456,201808
인천,전용면적 60㎡초과 85㎡이하,2018,8,3505,201808
인천,전용면적 85㎡초과 102㎡이하,2018,8,3229,201808
인천,전용면적 102㎡초과,2018,8,,201808
경기,전체,2018,8,4070,201808
경기,전용면적 60㎡이하,2018,8,4459,201808
경기,전용면적 60㎡초과 85㎡이하,2018,8,4105,201808
경기,전용면적 85㎡초과 102㎡이하,2018,8,4877,201808
경기,전용면적 102㎡초과,2018,8,4692,201808
부산,전체,2018,8,3972,201808
부산,전용면적 60㎡이하,2018,8,3809,201808
부산,전용면적 60㎡초과 85㎡이하,2018,8,3946,201808
부산,전용면적 85㎡초과 102㎡이하,2018,8,4004,201808
부산,전용면적 102㎡초과,2018,8,3783,201808
대구,전체,2018,8,3726,201808
대구,전용면적 60㎡이하,2018,8,3724,201808
대구,전용면적 60㎡초과 85㎡이하,2018,8,3723,201808
대구,전용면적 85㎡초과 102㎡이하,2018,8,3577,201808
대구,전용면적 102㎡초과,2018,8,4040,201808
광주,전체,2018,8,2935,201808
광주,전용면적 60㎡이하,2018,8,2776,201808
광주,전용면적 60㎡초과 85㎡이하,2018,8,2939,201808
광주,전용면적 85㎡초과 102㎡이하,2018,8,,201808
광주,전용면적 102㎡초과,2018,8,2453,201808
대전,전체,2018,8,2939,201808
대전,전용면적 60㎡이하,2018,8,2498,201808
대전,전용면적 60㎡초과 85㎡이하,2018,8,2946,201808
대전,전용면적 85㎡초과 102㎡이하,2018,8,,201808
대전,전용면적 102㎡초과,2018,8,,201808
울산,전체,2018,8,3125,201808
울산,전용면적 60㎡이하,2018,8,,201808
울산,전용면적 60㎡초과 85㎡이하,2018,8,3125,201808
울산,전용면적 85㎡초과 102㎡이하,2018,8,,201808
울산,전용면적 102㎡초과,2018,8,,201808
세종,전체,2018,8,3148,201808
세종,전용면적 60㎡이하,2018,8,3064,201808
세종,전용면적 60㎡초과 85㎡이하,2018,8,3147,201808
세종,전용면적 85㎡초과 102㎡이하,2018,8,3138,201808
세종,전용면적 102㎡초과,2018,8,3220,201808
강원,전체,2018,8,2324,201808
강원,전용면적 60㎡이하,2018,8,2401,201808
강원,전용면적 60㎡초과 85㎡이하,2018,8,2323,201808
강원,전용면적 85㎡초과 102㎡이하,2018,8,2864,201808
강원,전용면적 102㎡초과,2018,8,2665,201808
충북,전체,2018,8,2390,201808
충북,전용면적 60㎡이하,2018,8,2286,201808
