분양가격(㎡),지역명,규모구분,date,신규취급액기준 COFIX,CPI총지수,전산업생산지수(원지수),google
2743.0,대구,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2569.0,광주,전체,201602,1.57,101.03,93.4,13.0
2395.0,광주,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2582.0,광주,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2454.0,대전,전체,201602,1.57,101.03,93.4,13.0
2585.0,대전,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2428.0,대전,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2461.0,대전,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
3046.0,울산,전체,201602,1.57,101.03,93.4,13.0
2584.0,울산,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
3053.0,울산,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2663.0,울산,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2874.0,울산,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2665.0,세종,전체,201602,1.57,101.03,93.4,13.0
2601.0,세종,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2676.0,세종,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2661.0,세종,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2752.0,세종,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2173.0,강원,전체,201602,1.57,101.03,93.4,13.0
2290.0,강원,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2200.0,강원,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2350.0,강원,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2008.0,충북,전체,201602,1.57,101.03,93.4,13.0
1952.0,충북,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2021.0,충북,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2276.0,충북,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2261.0,충북,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2272.0,충남,전체,201602,1.57,101.03,93.4,13.0
2496.0,충남,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2282.0,충남,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2541.0,충남,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2444.0,충남,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
1980.0,전북,전체,201602,1.57,101.03,93.4,13.0
1908.0,전북,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
1987.0,전북,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2377.0,전북,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2283.0,전북,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
1923.0,전남,전체,201602,1.57,101.03,93.4,13.0
1999.0,전남,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
1921.0,전남,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2262.0,전남,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2176.0,전남,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2179.0,경북,전체,201602,1.57,101.03,93.4,13.0
2172.0,경북,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2191.0,경북,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2532.0,경북,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2346.0,경북,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2358.0,경남,전체,201602,1.57,101.03,93.4,13.0
2361.0,경남,전용면적 60㎡이하,201602,1.57,101.03,93.4,13.0
2375.0,경남,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2925.0,경남,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2673.0,경남,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
2268.0,제주,전체,201602,1.57,101.03,93.4,13.0
2260.0,제주,전용면적 60㎡초과 85㎡이하,201602,1.57,101.03,93.4,13.0
2583.0,제주,전용면적 85㎡초과 102㎡이하,201602,1.57,101.03,93.4,13.0
2574.0,제주,전용면적 102㎡초과,201602,1.57,101.03,93.4,13.0
6173.0,서울,전체,201603,1.55,100.71,105.1,26.0
6550.0,서울,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
6127.0,서울,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
7179.0,서울,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
6371.0,서울,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
3190.0,인천,전체,201603,1.55,100.71,105.1,26.0
3323.0,인천,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
3111.0,인천,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
3545.0,인천,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
3408.0,인천,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
3215.0,경기,전체,201603,1.55,100.71,105.1,26.0
3441.0,경기,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
3259.0,경기,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
3363.0,경기,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
3680.0,경기,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
3178.0,부산,전체,201603,1.55,100.71,105.1,26.0
2951.0,부산,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
3102.0,부산,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2957.0,부산,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
3727.0,부산,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
3119.0,대구,전체,201603,1.55,100.71,105.1,26.0
3341.0,대구,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
3154.0,대구,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2539.0,대구,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2743.0,대구,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2590.0,광주,전체,201603,1.55,100.71,105.1,26.0
2470.0,광주,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2601.0,광주,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2454.0,대전,전체,201603,1.55,100.71,105.1,26.0
2585.0,대전,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2428.0,대전,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2461.0,대전,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
3066.0,울산,전체,201603,1.55,100.71,105.1,26.0
2584.0,울산,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
3075.0,울산,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2663.0,울산,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
3057.0,울산,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2670.0,세종,전체,201603,1.55,100.71,105.1,26.0
2601.0,세종,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2681.0,세종,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2670.0,세종,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2752.0,세종,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2194.0,강원,전체,201603,1.55,100.71,105.1,26.0
2249.0,강원,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2221.0,강원,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2350.0,강원,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
1980.0,충북,전체,201603,1.55,100.71,105.1,26.0
1925.0,충북,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2021.0,충북,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2276.0,충북,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2261.0,충북,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2115.0,충남,전체,201603,1.55,100.71,105.1,26.0
2226.0,충남,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2114.0,충남,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2541.0,충남,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2444.0,충남,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
1951.0,전북,전체,201603,1.55,100.71,105.1,26.0
1910.0,전북,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
1959.0,전북,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2269.0,전북,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2293.0,전북,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
1921.0,전남,전체,201603,1.55,100.71,105.1,26.0
2002.0,전남,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
1919.0,전남,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2262.0,전남,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2176.0,전남,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2179.0,경북,전체,201603,1.55,100.71,105.1,26.0
2173.0,경북,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2191.0,경북,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
2675.0,경북,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2314.0,경북,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2383.0,경남,전체,201603,1.55,100.71,105.1,26.0
2366.0,경남,전용면적 60㎡이하,201603,1.55,100.71,105.1,26.0
2392.0,경남,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
3053.0,경남,전용면적 85㎡초과 102㎡이하,201603,1.55,100.71,105.1,26.0
2645.0,경남,전용면적 102㎡초과,201603,1.55,100.71,105.1,26.0
2314.0,제주,전체,201603,1.55,100.71,105.1,26.0
2314.0,제주,전용면적 60㎡초과 85㎡이하,201603,1.55,100.71,105.1,26.0
6241.0,서울,전체,201604,1.55,100.88,100.8,34.75
6618.0,서울,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
6196.0,서울,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
8096.0,서울,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
6353.0,서울,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
3238.0,인천,전체,201604,1.55,100.88,100.8,34.75
3323.0,인천,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
3147.0,인천,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
3545.0,인천,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
4839.0,인천,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
3199.0,경기,전체,201604,1.55,100.88,100.8,34.75
3400.0,경기,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
3243.0,경기,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
3395.0,경기,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
3611.0,경기,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
3169.0,부산,전체,201604,1.55,100.88,100.8,34.75
2973.0,부산,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
3087.0,부산,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2930.0,부산,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
3727.0,부산,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
3132.0,대구,전체,201604,1.55,100.88,100.8,34.75
3341.0,대구,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
3168.0,대구,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2539.0,대구,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2743.0,대구,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2700.0,광주,전체,201604,1.55,100.88,100.8,34.75
2600.0,광주,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2696.0,광주,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2754.0,광주,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
3518.0,광주,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2449.0,대전,전체,201604,1.55,100.88,100.8,34.75
2529.0,대전,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2425.0,대전,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
3072.0,울산,전체,201604,1.55,100.88,100.8,34.75
2586.0,울산,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
3076.0,울산,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2663.0,울산,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2967.0,울산,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2680.0,세종,전체,201604,1.55,100.88,100.8,34.75
2656.0,세종,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2699.0,세종,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2654.0,세종,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2714.0,세종,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2140.0,강원,전체,201604,1.55,100.88,100.8,34.75
2143.0,강원,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2183.0,강원,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2350.0,강원,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
1968.0,충북,전체,201604,1.55,100.88,100.8,34.75
1915.0,충북,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2010.0,충북,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2276.0,충북,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2261.0,충북,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2169.0,충남,전체,201604,1.55,100.88,100.8,34.75
2295.0,충남,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2160.0,충남,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2541.0,충남,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2638.0,충남,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
1909.0,전북,전체,201604,1.55,100.88,100.8,34.75
1900.0,전북,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
1916.0,전북,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2269.0,전북,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2380.0,전북,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
1925.0,전남,전체,201604,1.55,100.88,100.8,34.75
1989.0,전남,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
1923.0,전남,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2262.0,전남,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2176.0,전남,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2177.0,경북,전체,201604,1.55,100.88,100.8,34.75
2171.0,경북,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2189.0,경북,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2675.0,경북,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2314.0,경북,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2391.0,경남,전체,201604,1.55,100.88,100.8,34.75
2413.0,경남,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2389.0,경남,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
3176.0,경남,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2660.0,경남,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
2719.0,제주,전체,201604,1.55,100.88,100.8,34.75
2853.0,제주,전용면적 60㎡이하,201604,1.55,100.88,100.8,34.75
2752.0,제주,전용면적 60㎡초과 85㎡이하,201604,1.55,100.88,100.8,34.75
2725.0,제주,전용면적 85㎡초과 102㎡이하,201604,1.55,100.88,100.8,34.75
2602.0,제주,전용면적 102㎡초과,201604,1.55,100.88,100.8,34.75
6264.0,서울,전체,201605,1.54,100.92,102.6,45.2
6638.0,서울,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
6205.0,서울,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
7725.0,서울,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
6353.0,서울,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
3179.0,인천,전체,201605,1.54,100.92,102.6,45.2
3323.0,인천,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
3147.0,인천,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
3367.0,인천,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
4192.0,인천,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
3443.0,경기,전체,201605,1.54,100.92,102.6,45.2
3720.0,경기,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
3443.0,경기,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
3370.0,경기,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
3956.0,경기,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
3148.0,부산,전체,201605,1.54,100.92,102.6,45.2
2977.0,부산,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
3071.0,부산,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
3096.0,부산,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
3536.0,부산,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
3132.0,대구,전체,201605,1.54,100.92,102.6,45.2
3385.0,대구,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
3166.0,대구,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2539.0,대구,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2743.0,대구,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2722.0,광주,전체,201605,1.54,100.92,102.6,45.2
2567.0,광주,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2723.0,광주,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2754.0,광주,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
3518.0,광주,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2465.0,대전,전체,201605,1.54,100.92,102.6,45.2
2582.0,대전,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2427.0,대전,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
3077.0,울산,전체,201605,1.54,100.92,102.6,45.2
2600.0,울산,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
3080.0,울산,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2663.0,울산,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2967.0,울산,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2680.0,세종,전체,201605,1.54,100.92,102.6,45.2
2656.0,세종,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2699.0,세종,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2654.0,세종,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2714.0,세종,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2117.0,강원,전체,201605,1.54,100.92,102.6,45.2
2113.0,강원,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2150.0,강원,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2289.0,강원,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
1980.0,충북,전체,201605,1.54,100.92,102.6,45.2
1925.0,충북,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2024.0,충북,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2276.0,충북,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2271.0,충북,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2166.0,충남,전체,201605,1.54,100.92,102.6,45.2
2301.0,충남,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2150.0,충남,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2554.0,충남,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2638.0,충남,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
1945.0,전북,전체,201605,1.54,100.92,102.6,45.2
1909.0,전북,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
1955.0,전북,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2269.0,전북,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2322.0,전북,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
1927.0,전남,전체,201605,1.54,100.92,102.6,45.2
1989.0,전남,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
1925.0,전남,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2262.0,전남,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2176.0,전남,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2176.0,경북,전체,201605,1.54,100.92,102.6,45.2
2171.0,경북,전용면적 60㎡이하,201605,1.54,100.92,102.6,45.2
2189.0,경북,전용면적 60㎡초과 85㎡이하,201605,1.54,100.92,102.6,45.2
2675.0,경북,전용면적 85㎡초과 102㎡이하,201605,1.54,100.92,102.6,45.2
2323.0,경북,전용면적 102㎡초과,201605,1.54,100.92,102.6,45.2
2381.0,경남,전체,201605,1.54,100.92,102.6,45.2
